Granja,Edad,PesoMedio,Num,Gen,Tanque,Virtual,Fecha,Biomasa,YearClass,BiomasaBajas,NumBajas,Cull,NumBajas_cull,BiomasaBajas_cull,NumSinBajas,BiomasaSinBajas,FechaFin,DiasMes,PesoMedioSinBajas,Talla,BiomasaPescas,BiomasaSinPescas,NumPescas,NumSinPescas,PesoMedioSinPescas,Tasa,PesoMedioFinal,BiomasaFinal,NumFinal,EdadFinal,TallaFinal,Input
Hafnir_P,261,167.92738342285156,13047,24 3SG,G25,False,2024-08-31,2190.9485715179444,2024,0.0,0,False,0,0.0,13047,2190.9485715179444,2024-09-30,30,167.92738342285156,b.100 - 200,0.0,2190.9485715179444,0,13047,167.92738342285156,0.356000008,227.70953326480577,2970.9262805059207,13047,291,c.200 - 300,False
Hafnir_P,261,90.84158325195312,6475,24 3SG,N31,False,2024-08-31,588.1992515563965,2024,0.0,0,False,0,0.0,6475,588.1992515563965,2024-09-30,30,90.84158325195312,a.0 - 100,0.0,588.1992515563965,0,6475,90.84158325195312,0.356000008,123.18118761638108,797.5981898160675,6475,291,b.100 - 200,False
Hafnir_P,261,130.363037109375,10690,24 3SG,P06,False,2024-08-31,1393.5808666992189,2024,0.0,0,False,0,0.0,10690,1393.5808666992189,2024-09-30,30,130.36303710937503,b.100 - 200,0.0,1393.5808666992189,0,10690,130.36303710937503,0.356000008,176.77227936321682,1889.695666392788,10690,291,b.100 - 200,False
Hafnir_P,261,103.51905822753906,6368,24 3SG,N32,False,2024-08-31,659.2093627929687,2024,0.0,0,False,0,0.0,6368,659.2093627929687,2024-09-30,30,103.51905822753903,b.100 - 200,0.0,659.2093627929687,0,6368,103.51905822753903,0.356000008,140.3718437846954,893.8879012209404,6368,291,b.100 - 200,False
Hafnir_P,261,166.407470703125,13057,24 3SG,P13,False,2024-08-31,2172.782344970703,2024,0.0,0,False,0,0.0,13057,2172.782344970703,2024-09-30,30,166.40747070312497,b.100 - 200,0.0,2172.782344970703,0,13057,166.40747070312497,0.356000008,225.6485316046972,2946.292877162532,13057,291,c.200 - 300,False
Hafnir_P,261,170.73170471191406,9726,24 3SG,P20,False,2024-08-31,1660.536560028076,2024,0.0,0,False,0,0.0,9726,1660.536560028076,2024-09-30,30,170.73170471191406,b.100 - 200,0.0,1660.536560028076,0,9726,170.73170471191406,0.356000008,231.51219295520912,2251.687588682364,9726,291,c.200 - 300,False
Tocha Sole,373,341.9540100097656,7042,24 1SG,AG05,False,2024-08-31,2408.0401384887696,2024,0.0,0,False,0,0.0,7042,2408.0401384887696,2024-09-30,30,341.9540100097656,d.300 - 400,0.0,2408.0401384887696,0,7042,341.9540100097656,0.2650994639999999,432.6058347760051,3046.410288492628,7042,403,e.400 - 500,False
Hafnir_P,261,164.43594360351562,9777,24 3SG,P03,False,2024-08-31,1607.6902206115722,2024,0.0,0,False,0,0.0,9777,1607.6902206115722,2024-09-30,30,164.43594360351562,b.100 - 200,0.0,1607.6902206115722,0,9777,164.43594360351562,0.356000008,222.9751408418548,2180.027952010814,9777,291,c.200 - 300,False
Hafnir_P,430,467.8362426757813,2735,23 6SG,G56,False,2024-08-31,1279.5321237182618,2023,0.0,0,False,0,0.0,2735,1279.5321237182618,2024-09-30,30,467.8362426757813,e.400 - 500,0.0,1279.5321237182618,0,2735,467.8362426757813,0.1450338119999999,535.6883163428068,1465.1075451975769,2735,460,f.500 - 600,False
Hafnir_P,261,101.68539428710938,6304,24 3SG,N30,False,2024-08-31,641.0247255859375,2024,0.0,0,False,0,0.0,6304,641.0247255859375,2024-09-30,30,101.68539428710938,b.100 - 200,0.0,641.0247255859375,0,6304,101.68539428710938,0.356000008,137.88539546680346,869.229533022729,6304,291,b.100 - 200,False
Tocha Sole,247,89.5,6560,24 3SG,AP17,False,2024-08-31,587.12,2024,0.0,0,False,0,0.0,6560,587.12,2024-09-30,30,89.5,a.0 - 100,0.0,587.12,0,6560,89.5,0.40102216,125.39148332,822.5681305792,6560,277,b.100 - 200,False
Cervo Sole,247,101.89982604980467,11986,24 3SG,AP20,False,2024-08-31,1221.371315032959,2024,0.0,0,False,0,0.0,11986,1221.371315032959,2024-09-30,30,101.89982604980467,b.100 - 200,0.0,1221.371315032959,0,11986,101.89982604980467,0.40102216,142.76391439592163,1711.1682779495166,11986,277,b.100 - 200,False
Tocha Sole,247,139.55555725097656,8908,24 3SG,AP20,False,2024-08-31,1243.1609039916991,2024,0.0,0,False,0,0.0,8908,1243.1609039916991,2024-09-30,30,139.55555725097653,b.100 - 200,0.0,1243.1609039916991,0,8908,139.55555725097653,0.40102216,195.5204282597668,1741.6959749380028,8908,277,b.100 - 200,False
Cervo Sole,247,99.8023681640625,11638,24 3SG,AP13,False,2024-08-31,1161.4999606933593,2024,0.0,0,False,0,0.0,11638,1161.4999606933593,2024-09-30,30,99.80236816406249,a.0 - 100,0.0,1161.4999606933593,0,11638,99.80236816406249,0.40102216,139.82532941833006,1627.2871837705252,11638,277,b.100 - 200,False
Cervo Sole,247,155.09803771972656,10025,24 3SG,AP18,False,2024-08-31,1554.8578281402588,2024,0.0,0,False,0,0.0,10025,1554.8578281402588,2024-09-30,30,155.09803771972656,b.100 - 200,0.0,1554.8578281402588,0,10025,155.09803771972656,0.40102216,217.2957878178528,2178.390272873974,10025,277,c.200 - 300,False
Tocha Sole,247,120.63157653808594,9007,24 3SG,AP07,False,2024-08-31,1086.52860987854,2024,0.0,0,False,0,0.0,9007,1086.52860987854,2024-09-30,30,120.63157653808594,b.100 - 200,0.0,1086.52860987854,0,9007,120.63157653808594,0.40102216,169.00751192559449,1522.2506599138296,9007,277,b.100 - 200,False
Cervo Sole,247,117.06924438476562,12139,24 3SG,AP06,False,2024-08-31,1421.10355758667,2024,0.0,0,False,0,0.0,12139,1421.10355758667,2024-09-30,30,117.06924438476562,b.100 - 200,0.0,1421.10355758667,0,12139,117.06924438476562,0.40102216,164.0166056375122,1990.9975758337607,12139,277,b.100 - 200,False
Cervo Sole,247,120.86092376708984,11695,24 3SG,AP07,False,2024-08-31,1413.4685034561155,2024,0.0,0,False,0,0.0,11695,1413.4685034561155,2024-09-30,30,120.86092376708984,b.100 - 200,0.0,1413.4685034561155,0,11695,120.86092376708984,0.40102216,169.32883247576356,1980.3006958040548,11695,277,b.100 - 200,False
Cervo Sole,247,143.69747924804688,9908,24 3SG,AP17,False,2024-08-31,1423.7546243896484,2024,0.0,0,False,0,0.0,9908,1423.7546243896484,2024-09-30,30,143.69747924804688,b.100 - 200,0.0,1423.7546243896484,0,9908,143.69747924804688,0.40102216,201.32335276265383,1994.7117791723745,9908,277,c.200 - 300,False
Tocha Sole,234,103.76470947265624,10195,24 3SG,AP01,False,2024-08-31,1057.8812130737306,2024,0.0,0,False,0,0.0,10195,1057.8812130737306,2024-09-30,30,103.76470947265626,b.100 - 200,0.0,1057.8812130737306,0,10195,103.76470947265626,0.423420984,147.7008648620425,1505.8103172685232,10195,264,b.100 - 200,False
Anglet_P,234,82.0,5064,24 3SG,CAP18,False,2024-08-31,415.248,2024,0.0,0,False,0,0.0,5064,415.248,2024-09-30,30,82.0,a.0 - 100,0.0,415.248,0,5064,82.0,0.442555232,118.289529024,599.018174977536,5064,264,b.100 - 200,False
Anglet_P,234,82.22222222222223,5308,24 3SG,CAP17,False,2024-08-31,436.43555555555554,2024,0.0,0,False,0,0.0,5308,436.43555555555554,2024-09-30,30,82.22222222222223,a.0 - 100,0.0,436.43555555555554,0,5308,82.22222222222223,0.442555232,118.61009685333336,629.5823940974934,5308,264,b.100 - 200,False
Couso i+d,234,117.24137931034484,1496,24 3SG,D08,False,2024-08-31,175.39310344827587,2024,0.0,0,False,0,0.0,1496,175.39310344827587,2024-09-30,30,117.24137931034484,b.100 - 200,0.0,175.39310344827587,0,1496,117.24137931034484,0.47915098,173.41770110344828,259.43288085075864,1496,264,b.100 - 200,False
Anglet_P,234,143.47619047619048,4186,24 3SG,CAP15,False,2024-08-31,600.5913333333334,2024,0.0,0,False,0,0.0,4186,600.5913333333334,2024-09-30,30,143.4761904761905,b.100 - 200,0.0,600.5913333333334,0,4186,143.4761904761905,0.442555232,206.9723292388572,866.3861701938563,4186,264,c.200 - 300,False
Anglet_P,234,139.1578947368421,3806,24 3SG,CAP27,False,2024-08-31,529.6349473684211,2024,0.0,0,False,0,0.0,3806,529.6349473684211,2024-09-30,30,139.1578947368421,b.100 - 200,0.0,529.6349473684211,0,3806,139.1578947368421,0.442555232,200.74294912673685,764.0276643763605,3806,264,c.200 - 300,False
Hafnir_P,388,370.89202880859375,8755,24 1SG,G21,False,2024-08-31,3247.1597122192384,2024,0.0,0,False,0,0.0,8755,3247.1597122192384,2024-09-30,30,370.8920288085938,d.300 - 400,0.0,3247.1597122192384,0,8755,370.8920288085938,0.180447624,437.8186141676441,3833.101967037725,8755,418,e.400 - 500,False
Tocha Sole,234,70.85713958740234,10406,24 3SG,AP05,False,2024-08-31,737.3393945465087,2024,0.0,0,False,0,0.0,10406,737.3393945465087,2024-09-30,30,70.85713958740233,a.0 - 100,0.0,737.3393945465087,0,10406,70.85713958740233,0.423420984,100.85953935492556,1049.5443665273556,10406,264,b.100 - 200,False
Anglet_P,234,123.65,3860,24 3SG,CAP14,False,2024-08-31,477.28899999999993,2024,0.0,0,False,0,0.0,3860,477.28899999999993,2024-09-30,30,123.64999999999998,b.100 - 200,0.0,477.28899999999993,0,3860,123.64999999999998,0.442555232,178.37195443679997,688.5157441260478,3860,264,b.100 - 200,False
Anglet_P,234,81.92592592592592,5372,24 3SG,CAP09,False,2024-08-31,440.10607407407406,2024,0.0,0,False,0,0.0,5372,440.10607407407406,2024-09-30,30,81.92592592592592,a.0 - 100,0.0,440.10607407407406,0,5372,81.92592592592592,0.442555232,118.18267308088888,634.8773197905351,5372,264,b.100 - 200,False
Anglet_P,234,85.29166666666667,4919,24 3SG,CAP16,False,2024-08-31,419.5497083333334,2024,0.0,0,False,0,0.0,4919,419.5497083333334,2024-09-30,30,85.29166666666669,a.0 - 100,0.0,419.5497083333334,0,4919,85.29166666666669,0.442555232,123.03793999600003,605.2236268403242,4919,264,b.100 - 200,False
Anglet_P,234,151.4375,3136,24 3SG,CAP03,False,2024-08-31,474.908,2024,0.0,0,False,0,0.0,3136,474.908,2024-09-30,30,151.4375,b.100 - 200,0.0,474.908,0,3136,151.4375,0.442555232,218.456957946,685.0810201186559,3136,264,c.200 - 300,False
Anglet_P,234,149.31250000000003,3186,24 3SG,CAP04,False,2024-08-31,475.7096250000001,2024,0.0,0,False,0,0.0,3186,475.7096250000001,2024-09-30,30,149.31250000000003,b.100 - 200,0.0,475.7096250000001,0,3186,149.31250000000003,0.442555232,215.39152807800005,686.2374084565082,3186,264,c.200 - 300,False
Anglet_P,234,127.80952380952382,4135,24 3SG,CAP26,False,2024-08-31,528.492380952381,2024,0.0,0,False,0,0.0,4135,528.492380952381,2024-09-30,30,127.80952380952382,b.100 - 200,0.0,528.492380952381,0,4135,127.80952380952382,0.442555232,184.3722972708572,762.3794492149943,4135,264,b.100 - 200,False
Tocha Sole,234,64.0,9987,24 3SG,AP11,False,2024-08-31,639.168,2024,0.0,0,False,0,0.0,9987,639.168,2024-09-30,30,64.0,a.0 - 100,0.0,639.168,0,9987,64.0,0.423420984,91.098942976,909.805143501312,9987,264,a.0 - 100,False
Anglet_P,234,79.6923076923077,5150,24 3SG,CAP20,False,2024-08-31,410.4153846153846,2024,0.0,0,False,0,0.0,5150,410.4153846153846,2024-09-30,30,79.6923076923077,a.0 - 100,0.0,410.4153846153846,0,5150,79.6923076923077,0.442555232,114.96055541169233,592.0468603702154,5150,264,b.100 - 200,False
Anglet_P,401,429.69696969696975,6526,23 6SG,B02,False,2024-08-31,2804.202424242425,2023,5.156363636363638,12,False,0,0.0,6514,2799.046060606061,2024-09-30,30,429.69696969696986,e.400 - 500,0.0,2804.202424242425,0,6526,429.6969696969698,0.218715168,523.6782146133335,3411.239889991254,6514,431,f.500 - 600,False
Tocha Sole,234,111.5999984741211,9624,24 3SG,AP14,False,2024-08-31,1074.0383853149417,2024,0.0,0,False,0,0.0,9624,1074.0383853149417,2024-09-30,30,111.5999984741211,b.100 - 200,0.0,1074.0383853149417,0,9624,111.5999984741211,0.423420984,158.85377964243196,1528.808775278765,9624,264,b.100 - 200,False
Tocha Sole,234,141.1764678955078,8483,24 3SG,AP18,False,2024-08-31,1197.5999771575928,2024,0.0,0,False,0,0.0,8483,1197.5999771575928,2024-09-30,30,141.1764678955078,b.100 - 200,0.0,1197.5999771575928,0,8483,141.1764678955078,0.423420984,200.95354684946813,1704.688937924038,8483,264,c.200 - 300,False
Hafnir_P,100,17.73052593270236,2500,24 5SG,23_Indef_Hafnir_P_9_2024,True,2024-08-31,44.3263148317559,2024,0.0,0,False,0,0.0,2500,44.3263148317559,2024-09-30,30,17.73052593270236,a.0 - 100,0.0,44.3263148317559,0,2500,17.73052593270236,0.001,17.748256458635062,44.37064114658765,2500,130,a.0 - 100,True
Anglet_P,234,97.78947368421052,3817,24 3SG,CAP34,False,2024-08-31,373.2624210526316,2024,0.0,0,False,0,0.0,3817,373.2624210526316,2024-09-30,30,97.78947368421052,a.0 - 100,0.0,373.2624210526316,0,3817,97.78947368421052,0.442555232,141.06671689768422,538.4516583984606,3817,264,b.100 - 200,False
Tocha Sole,234,124.0,7850,24 3SG,AP09,False,2024-08-31,973.4,2024,0.0,0,False,0,0.0,7850,973.4,2024-09-30,30,124.0,b.100 - 200,0.0,973.4,0,7850,124.0,0.423420984,176.504202016,1385.5579858256,7850,264,b.100 - 200,False
Anglet_P,234,87.76923076923076,5275,24 3SG,CAP10,False,2024-08-31,462.9826923076923,2024,0.0,0,False,0,0.0,5275,462.9826923076923,2024-09-30,30,87.76923076923076,a.0 - 100,0.0,462.9826923076923,0,5275,87.76923076923076,0.442555232,126.61196305476922,667.8781051139076,5275,264,b.100 - 200,False
Tocha Sole,458,526.1538461538462,6336,23 5SG,AG36,False,2024-08-31,3333.710769230769,2023,206.2523076923077,392,False,0,0.0,5944,3127.458461538462,2024-09-30,30,526.1538461538462,f.500 - 600,0.0,3333.710769230769,0,6336,526.1538461538462,0.215764584,639.6792118892308,3802.253235469588,5944,488,g.600 - 800,False
Hafnir_P,220,84.75336456298828,6000,24 3SG,N54,False,2024-08-31,508.5201873779297,2024,0.0,0,False,0,0.0,6000,508.5201873779297,2024-09-30,30,84.75336456298828,a.0 - 100,0.0,508.5201873779297,0,6000,84.75336456298828,0.4559999919999999,123.40089812568402,740.4053887541041,6000,250,b.100 - 200,False
Hafnir_P,220,77.89757537841797,6688,24 3SG,N20,False,2024-08-31,520.9789841308594,2024,0.0,0,False,0,0.0,6688,520.9789841308594,2024-09-30,30,77.89757537841797,a.0 - 100,0.0,520.9789841308594,0,6688,77.89757537841797,0.4559999919999999,113.41886912779596,758.5453967266993,6688,250,b.100 - 200,False
Hafnir_P,220,71.85354614257812,7816,24 3SG,N37,False,2024-08-31,561.6073166503907,2024,0.0,0,False,0,0.0,7816,561.6073166503907,2024-09-30,30,71.85354614257814,a.0 - 100,0.0,561.6073166503907,0,7816,71.85354614257814,0.4559999919999999,104.6187626087654,817.7002485501102,7816,250,b.100 - 200,False
Hafnir_P,220,71.69811248779297,7497,24 3SG,N16,False,2024-08-31,537.5207493209839,2024,0.0,0,False,0,0.0,7497,537.5207493209839,2024-09-30,30,71.69811248779297,a.0 - 100,0.0,537.5207493209839,0,7497,71.69811248779297,0.4559999919999999,104.39245120864166,782.6302067111866,7497,250,b.100 - 200,False
Hafnir_P,220,62.15213394165039,7776,24 3SG,N29,False,2024-08-31,483.2949935302734,2024,0.0,0,False,0,0.0,7776,483.2949935302734,2024-09-30,30,62.15213394165039,a.0 - 100,0.0,483.2949935302734,0,7776,62.15213394165039,0.4559999919999999,90.49350652182588,703.6775067137182,7776,250,a.0 - 100,False
Hafnir_P,220,80.73770141601562,6787,24 3SG,N55,False,2024-08-31,547.9667795104981,2024,0.0,0,False,0,0.0,6787,547.9667795104981,2024-09-30,30,80.73770141601564,a.0 - 100,0.0,547.9667795104981,0,6787,80.73770141601564,0.4559999919999999,117.55409261581715,797.8396265835511,6787,250,b.100 - 200,False
Hafnir_P,220,76.85185241699219,7560,24 3SG,N35,False,2024-08-31,581.000004272461,2024,0.0,0,False,0,0.0,7560,581.000004272461,2024-09-30,30,76.85185241699219,a.0 - 100,0.0,581.000004272461,0,7560,76.85185241699219,0.4559999919999999,111.8962965043258,845.9360015727032,7560,250,b.100 - 200,False
Hafnir_P,220,79.05027770996094,7720,24 3SG,N36,False,2024-08-31,610.2681439208984,2024,0.0,0,False,0,0.0,7720,610.2681439208984,2024-09-30,30,79.05027770996094,a.0 - 100,0.0,610.2681439208984,0,7720,79.05027770996094,0.4559999919999999,115.0972037133009,888.550412666683,7720,250,b.100 - 200,False
Hafnir_P,220,60.9756088256836,8228,24 3SG,N51,False,2024-08-31,501.7073094177246,2024,0.0,0,False,0,0.0,8228,501.7073094177246,2024-09-30,30,60.9756088256836,a.0 - 100,0.0,501.7073094177246,0,8228,60.9756088256836,0.4559999919999999,88.78048596239044,730.4858384985486,8228,250,a.0 - 100,False
Hafnir_P,220,90.93484497070312,6665,24 3SG,N56,False,2024-08-31,606.0807417297364,2024,0.0,0,False,0,0.0,6665,606.0807417297364,2024-09-30,30,90.93484497070312,a.0 - 100,0.0,606.0807417297364,0,6665,90.93484497070312,0.4559999919999999,132.401133549865,882.4535551098502,6665,250,b.100 - 200,False
Hafnir_P,220,112.42424011230467,6570,24 3SG,N52,False,2024-08-31,738.6272575378418,2024,0.0,0,False,0,0.0,6570,738.6272575378418,2024-09-30,30,112.42424011230467,b.100 - 200,0.0,738.6272575378418,0,6570,112.42424011230467,0.4559999919999999,163.68969270412168,1075.4412810660797,6570,250,b.100 - 200,False
Hafnir_P,220,48.0,8074,24 3SG,N49,False,2024-08-31,387.552,2024,0.0,0,False,0,0.0,8074,387.552,2024-09-30,30,48.0,a.0 - 100,0.0,387.552,0,8074,48.0,0.4559999919999999,69.887999616,564.2757088995841,8074,250,a.0 - 100,False
Hafnir_P,388,364.1025641025641,8309,24 1SG,G32,False,2024-08-31,3025.328205128205,2024,0.0,0,False,0,0.0,8309,3025.328205128205,2024-09-30,30,364.1025641025641,d.300 - 400,0.0,3025.328205128205,0,8309,364.1025641025641,0.180447624,429.8040066871795,3571.241491563774,8309,418,e.400 - 500,False
Hafnir_P,220,59.78647613525391,8197,24 3SG,N28,False,2024-08-31,490.0697448806763,2024,0.0,0,False,0,0.0,8197,490.0697448806763,2024-09-30,30,59.78647613525391,a.0 - 100,0.0,490.0697448806763,0,8197,59.78647613525391,0.4559999919999999,87.04910877463789,713.5415446257067,8197,250,a.0 - 100,False
Hafnir_P,220,47.38291931152344,8121,24 3SG,N48,False,2024-08-31,384.79668772888186,2024,0.0,0,False,0,0.0,8121,384.79668772888186,2024-09-30,30,47.382919311523445,a.0 - 100,0.0,384.79668772888186,0,8121,47.382919311523445,0.4559999919999999,68.98953013851478,560.2639742548786,8121,250,a.0 - 100,False
Cervo Sole,206,104.5977020263672,10206,24 4SG,AP04,False,2024-08-31,1067.5241468811034,2024,0.0,0,False,0,0.0,10206,1067.5241468811034,2024-09-30,30,104.59770202636716,b.100 - 200,0.0,1067.5241468811034,0,10206,104.59770202636716,0.4813250679999999,154.9431980668521,1581.3502794702924,10206,236,b.100 - 200,False
Cervo Sole,206,69.87013244628906,8356,24 4SG,AN16,False,2024-08-31,583.8348267211915,2024,0.0,0,False,0,0.0,8356,583.8348267211915,2024-09-30,30,69.87013244628906,a.0 - 100,0.0,583.8348267211915,0,8356,69.87013244628906,0.4813250679999999,103.50037869716814,864.849164393537,8356,236,b.100 - 200,False
Cervo Sole,206,48.13559341430664,12161,24 4SG,AN24,False,2024-08-31,585.376951511383,2024,0.0,0,False,0,0.0,12161,585.376951511383,2024-09-30,30,48.13559341430663,a.0 - 100,0.0,585.376951511383,0,12161,48.13559341430663,0.4813250679999999,71.30446118766812,867.1335525032321,12161,236,a.0 - 100,False
Tocha Sole,100,6.353998520098529,2529,24 5SG,1_Indef_Tocha Sole_9_2024,True,2024-08-31,16.06926225732918,2024,0.0,0,False,0,0.0,2529,16.06926225732918,2024-09-30,30,6.3539985200985285,a.0 - 100,0.0,16.06926225732918,0,2529,6.3539985200985285,0.001,6.360352518618627,16.085331519586507,2529,130,a.0 - 100,True
Tocha Sole,206,66.0,12985,24 4SG,AN10,False,2024-08-31,857.01,2024,0.0,0,False,0,0.0,12985,857.01,2024-09-30,30,66.0,a.0 - 100,0.0,857.01,0,12985,66.0,0.4813250679999999,97.767454488,1269.51039652668,12985,236,a.0 - 100,False
Tocha Sole,206,62.20000076293945,12740,24 4SG,AN19,False,2024-08-31,792.4280097198487,2024,0.0,0,False,0,0.0,12740,792.4280097198487,2024-09-30,30,62.20000076293945,a.0 - 100,0.0,792.4280097198487,0,12740,62.20000076293945,0.4813250679999999,92.13842035976134,1173.8434753833594,12740,236,a.0 - 100,False
Cervo Sole,206,68.22429656982422,6491,24 4SG,AN22,False,2024-08-31,442.843909034729,2024,0.0,0,False,0,0.0,6491,442.843909034729,2024-09-30,30,68.22429656982422,a.0 - 100,0.0,442.843909034729,0,6491,68.22429656982422,0.4813250679999999,101.06236075554702,655.9957836642558,6491,236,b.100 - 200,False
Tocha Sole,416,502.8571428571429,6966,23 6SG,AG37,False,2024-08-31,3502.902857142857,2023,203.65714285714287,405,False,0,0.0,6561,3299.2457142857143,2024-09-30,30,502.8571428571429,f.500 - 600,0.0,3502.902857142857,0,6966,502.8571428571429,0.23761444,622.3432612571429,4083.194137108115,6561,446,g.600 - 800,False
Cervo Sole,206,92.39130401611328,5495,24 4SG,AN17,False,2024-08-31,507.6902155685425,2024,0.0,0,False,0,0.0,5495,507.6902155685425,2024-09-30,30,92.39130401611328,a.0 - 100,0.0,507.6902155685425,0,5495,92.39130401611328,0.4813250679999999,136.8615547042777,752.0542431000059,5495,236,b.100 - 200,False
Tocha Sole,206,73.4000015258789,12474,24 4SG,AN23,False,2024-08-31,915.5916190338136,2024,0.0,0,False,0,0.0,12474,915.5916190338136,2024-09-30,30,73.4000015258789,a.0 - 100,0.0,915.5916190338136,0,12474,73.4000015258789,0.4813250679999999,108.72926225152268,1356.2888173254937,12474,236,b.100 - 200,False
Couso i+d,206,110.0,243,24 4SG,B05,False,2024-08-31,26.73,2024,0.0,0,False,0,0.0,243,26.73,2024-09-30,30,110.0,b.100 - 200,0.0,26.73,0,243,110.0,0.5987849279999999,175.86634207999998,42.73552112544,243,236,b.100 - 200,False
Couso i+d,206,110.0,204,24 4SG,B07,False,2024-08-31,22.44,2024,0.0,0,False,0,0.0,204,22.44,2024-09-30,30,110.0,b.100 - 200,0.0,22.44,0,204,110.0,0.5987849279999999,175.86634207999998,35.876733784319995,204,236,b.100 - 200,False
Cervo Sole,206,44.86956405639648,10628,24 4SG,AN19,False,2024-08-31,476.8737267913818,2024,0.0,0,False,0,0.0,10628,476.8737267913818,2024-09-30,30,44.86956405639648,a.0 - 100,0.0,476.8737267913818,0,10628,44.86956405639648,0.4813250679999999,66.46641002697187,706.405005766657,10628,236,a.0 - 100,False
Couso i+d,206,110.0,211,24 4SG,B06,False,2024-08-31,23.21,2024,0.0,0,False,0,0.0,211,23.21,2024-09-30,30,110.0,b.100 - 200,0.0,23.21,0,211,110.0,0.5987849279999999,175.86634207999998,37.10779817888,211,236,b.100 - 200,False
Couso i+d,206,110.0,211,24 4SG,B04,False,2024-08-31,23.21,2024,0.0,0,False,0,0.0,211,23.21,2024-09-30,30,110.0,b.100 - 200,0.0,23.21,0,211,110.0,0.5987849279999999,175.86634207999998,37.10779817888,211,236,b.100 - 200,False
Cervo Sole,206,84.29752349853516,4491,24 4SG,AN20,False,2024-08-31,378.5801780319214,2024,0.0,0,False,0,0.0,4491,378.5801780319214,2024-09-30,30,84.29752349853516,a.0 - 100,0.0,378.5801780319214,0,4491,84.29752349853516,0.4813250679999999,124.8720347286992,560.8003079665881,4491,236,b.100 - 200,False
Tocha Sole,206,67.0,13587,24 4SG,AN09,False,2024-08-31,910.329,2024,0.0,0,False,0,0.0,13587,910.329,2024-09-30,30,66.99999999999999,a.0 - 100,0.0,910.329,0,13587,66.99999999999999,0.4813250679999999,99.24877955599996,1348.4931678273715,13587,236,a.0 - 100,False
Cervo Sole,206,48.57621383666992,11993,24 4SG,AN23,False,2024-08-31,582.5745325431824,2024,0.0,0,False,0,0.0,11993,582.5745325431824,2024-09-30,30,48.57621383666992,a.0 - 100,0.0,582.5745325431824,0,11993,48.57621383666992,0.4813250679999999,71.95716326478761,862.9822590345977,11993,236,a.0 - 100,False
Cervo Sole,206,68.22429656982422,9056,24 4SG,AN14,False,2024-08-31,617.8392297363281,2024,0.0,0,False,0,0.0,9056,617.8392297363281,2024-09-30,30,68.22429656982422,a.0 - 100,0.0,617.8392297363281,0,9056,68.22429656982422,0.4813250679999999,101.06236075554702,915.2207390022338,9056,236,b.100 - 200,False
Anglet_P,401,476.0,4940,23 6SG,E01,False,2024-08-31,2351.44,2023,8.092,17,False,0,0.0,4923,2343.348,2024-09-30,30,476.0,e.400 - 500,0.0,2351.44,0,4940,476.00000000000006,0.218715168,580.108419968,2855.873751502464,4923,431,f.500 - 600,False
Couso i+d,192,100.0,500,24 4SG,E05,False,2024-08-31,50.0,2024,0.0,0,True,0,0.0,500,50.0,2024-09-30,30,100.0,a.0 - 100,0.0,50.0,0,500,100.0,0.672117656,167.21176559999998,83.60588279999999,500,222,b.100 - 200,False
Anglet_P,192,76.21052631578948,3833,24 4SG,CAN05,False,2024-08-31,292.11494736842104,2024,0.0,0,True,0,0.0,3833,292.11494736842104,2024-09-30,30,76.21052631578947,a.0 - 100,0.0,292.11494736842104,0,3833,76.21052631578947,0.623594244,123.73497185852632,474.27614713373134,3833,222,b.100 - 200,False
Cervo Sole,247,92.4825210571289,11970,24 3SG,AP05,False,2024-08-31,1107.015777053833,2024,0.0,0,False,0,0.0,11970,1107.015777053833,2024-09-30,30,92.4825210571289,a.0 - 100,0.0,1107.015777053833,0,11970,92.4825210571289,0.40102216,129.57006141370422,1550.9536351220397,11970,277,b.100 - 200,False
Anglet_P,192,44.12698412698413,6216,24 4SG,CAN09,False,2024-08-31,274.2933333333333,2024,7.538160787568501,227,True,227,7.538160787568501,5989,266.7551725457648,2024-09-30,30,44.5408536559968,a.0 - 100,0.0,274.2933333333333,0,6216,44.12698412698412,0.623594244,72.31627361872276,433.1021627025306,5989,222,a.0 - 100,False
Couso i+d,192,100.0,500,24 4SG,E04,False,2024-08-31,50.0,2024,0.0,0,True,0,0.0,500,50.0,2024-09-30,30,100.0,a.0 - 100,0.0,50.0,0,500,100.0,0.672117656,167.21176559999998,83.60588279999999,500,222,b.100 - 200,False
Anglet_P,192,47.99999999999999,6158,24 4SG,CAN07,False,2024-08-31,295.58399999999995,2024,1.8598456256937053,56,True,56,1.8598456256937053,6102,293.72415437430624,2024-09-30,30,48.13571851430781,a.0 - 100,0.0,295.58399999999995,0,6158,47.99999999999999,0.623594244,78.15287551063437,476.8888463658909,6102,222,a.0 - 100,False
Anglet_P,192,75.52631578947367,3744,24 4SG,CAN03,False,2024-08-31,282.7705263157894,2024,0.0,0,True,0,0.0,3744,282.7705263157894,2024-09-30,30,75.52631578947367,a.0 - 100,0.0,282.7705263157894,0,3744,75.52631578947367,0.623594244,122.62409158631576,459.1045988991662,3744,222,b.100 - 200,False
