Granja,FechaFin,Gen,Talla,Biomasa,Num
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,5036.244834960938,2616.0
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,4310.0,2155.0
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,4492.524019409179,2283.0
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,3125.261876953125,1794.0
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,3583.112310791016,1827.0
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,4619.72,2357.0
SSF_Iberia,2024-09-30,23 2,g.1500 - 2000,4549.512199951172,2433.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3514.8479399414064,3444.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,2732.681,1799.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3075.834781982422,2834.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3082.8,2100.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4416.1323596191405,2790.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2497.012,1799.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,3585.92,2155.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,2725.485,1799.0
SSF_Iberia,2024-09-30,23 3,e.800 - 1000,1962.4703505859368,2024.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,3570.4041052246093,2155.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4121.668608642578,2134.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2602.8,1800.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3550.6514697265625,2995.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4951.361761840821,2791.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3677.965302368164,3049.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,6644.048306396485,3906.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,2725.768,1798.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3026.411147583008,2147.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,2803.79,1795.0
SSF_Iberia,2024-09-30,23 4,f.1000 - 1500,1829.4313510742188,1394.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,3910.2282092285154,2601.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,4153.757216308593,2949.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2613.6,1800.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2875.712,2096.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4989.564545288086,2983.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3133.0,2410.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4657.854002197266,2954.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,3276.58,2095.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3157.928771362305,2573.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,5149.600019165039,2983.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4987.953623046875,2990.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,4407.581373046875,2946.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4863.779433959961,3091.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,4492.25,2975.0
SSF_Iberia,2024-09-30,23 3,g.1500 - 2000,749.418,438.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,1698.47,1649.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,3318.656,2357.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2933.754122525666,2895.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,6010.123983398437,5031.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,6486.728175292968,4879.0
SSF_Iberia,2024-09-30,23 3,e.800 - 1000,3749.7417846679687,3775.0
SSF_Iberia,2024-09-30,23 3,d.600 - 800,1044.0527835083008,1351.0
SSF_Iberia,2024-09-30,23 3,d.600 - 800,2582.6303671875,4032.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,738.4,568.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,1558.911142578125,1160.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,6248.181811523437,4825.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,5865.912003417969,5333.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,1798.16675,1259.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2697.025187988281,2154.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,1832.424,1262.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,229.68,180.0
SSF_Iberia,2024-09-30,23 3,f.1000 - 1500,2493.94740600586,1950.0
SSF_Iberia,2024-09-30,23 4,e.800 - 1000,0.88,1.0
SSF_Iberia,2024-09-30,24 1,d.600 - 800,1867.0054894409184,2517.0
SSF_Iberia,2024-10-31,22 3,k.4000,1752.9963640901246,373.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4887.348198805093,1234.0
SSF_Iberia,2024-10-31,22 4,k.4000,7450.68775364288,1840.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4340.37769826442,1191.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4378.705918163082,1303.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4315.852885769531,1107.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4563.687643415235,1161.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4491.4225883205645,1160.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4444.102740475856,1159.0
SSF_Iberia,2024-10-31,22 4,j.3000 - 4000,4577.552637311788,1209.0
SSF_Iberia,2024-10-31,23 1,k.4000,794.5210754553239,191.0
SSF_Iberia,2024-10-31,23 1,i.2500 - 3000,7125.200277752871,2657.0
SSF_Iberia,2024-10-31,23 1,i.2500 - 3000,7693.220160219439,2849.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,3728.8922001797073,1529.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,3958.2844544258087,1695.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,3188.149117871494,1499.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5509.20376965128,2893.0
SSF_Iberia,2024-10-31,23 2,i.2500 - 3000,4050.721888463112,1386.0
SSF_Iberia,2024-10-31,23 2,i.2500 - 3000,6065.270538152018,2088.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,4400.795489643508,1944.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,919.5068781203393,400.0
SSF_Iberia,2024-10-31,23 2,i.2500 - 3000,688.6280191628574,256.0
SSF_Iberia,2024-10-31,23 2,i.2500 - 3000,6423.214237990223,2296.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5143.287113786338,2381.0
SSF_Iberia,2024-10-31,24 1,c.400 - 600,1499.6305072052455,3121.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5988.929083390491,2496.0
SSF_Iberia,2024-10-31,23 2,g.1500 - 2000,4614.358314799769,2393.0
SSF_Iberia,2024-10-31,23 2,g.1500 - 2000,2951.7610721079063,1503.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5167.796066851809,2392.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,339.91754147785474,296.0
