Granja,FechaFin,Gen,Talla,Biomasa,Num
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,5549.003651263311,7150.0
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,6102.3704608759845,7706.0
Hafnir_P,2025-02-28,23 6SG,h.800 - 10000,999.2821436183751,1220.0
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,1828.4219847628901,2491.0
Hafnir_P,2025-02-28,23 6SG,g.600 - 800,19.49512577178818,25.0
Tocha Sole,2025-02-28,23 6SG,h.800 - 10000,499.8132972877233,522.0
Anglet_P,2025-02-28,23 6SG,h.800 - 10000,470.75334223998436,526.0
Anglet_P,2025-02-28,23 6SG,h.800 - 10000,3318.9674834581624,3971.0
Anglet_P,2025-02-28,23 6SG,g.600 - 800,1018.3591486207563,1383.0
Hafnir_P,2025-02-28,24 1SG,g.600 - 800,0.6705159816406099,1.0
Anglet_P,2025-02-28,24 1SG,g.600 - 800,3562.855482786075,5316.0
Anglet_P,2025-02-28,24 1SG,g.600 - 800,2603.03828683918,4015.0
Tocha Sole,2025-02-28,24 5SG,b.100 - 200,4.875710298890972,38.0
Cervo Sole,2025-02-28,24 1SG,h.800 - 10000,1585.9980088255654,1483.0
Couso i+d,2025-02-28,24 1SG,g.600 - 800,79.11877558210676,105.0
Couso i+d,2025-02-28,24 1SG,h.800 - 10000,299.2749178680212,340.0
Anglet_P,2025-02-28,24 1SG,g.600 - 800,3675.6993470512857,5312.0
Hafnir_P,2025-02-28,24 3SG,c.200 - 300,999.8755183997717,4195.0
Anglet_P,2025-02-28,24 3SG,g.600 - 800,1639.9774720658595,2617.0
Cervo Sole,2025-02-28,24 1SG,h.800 - 10000,913.6695655422005,846.0
Anglet_P,2025-02-28,24 4SG,d.300 - 400,1439.2630174427552,4458.0
Couso i+d,2025-02-28,24 2SG,e.400 - 500,4.999864049004008,11.0
Anglet_P,2025-02-28,24 2SG,f.500 - 600,3147.71830148447,6190.0
Tocha Sole,2025-02-28,24 2SG,d.300 - 400,1599.7148357262595,4426.0
Cervo Sole,2025-02-28,24 2SG,f.500 - 600,526.8942280430201,1011.0
Tocha Sole,2025-02-28,24 2SG,f.500 - 600,5592.6555619045575,9328.0
Tocha Sole,2025-02-28,24 2SG,d.300 - 400,3291.157231431033,9367.0
Tocha Sole,2025-02-28,24 2SG,f.500 - 600,5011.221475182405,9189.0
Tocha Sole,2025-02-28,24 2SG,f.500 - 600,895.8280722351063,1524.0
Tocha Sole,2025-02-28,24 2SG,d.300 - 400,108.80468633906278,298.0
Hafnir_P,2025-02-28,24 4SG,d.300 - 400,1499.733642971126,4806.0
Anglet_P,2025-02-28,24 2SG,f.500 - 600,1612.7388890869352,3020.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,292.0073946087373,431.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,272.2501912424849,435.0
Anglet_P,2025-02-28,24 2SG,f.500 - 600,239.48994496441105,465.0
Cervo Sole,2025-02-28,24 2SG,g.600 - 800,6059.162169533524,9665.0
Anglet_P,2025-02-28,24 2SG,e.400 - 500,1535.2526596808036,3108.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,282.8898538887429,412.0
Cervo Sole,2025-02-28,24 2SG,g.600 - 800,6121.3493108064895,9845.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,323.0318287677557,527.0
Anglet_P,2025-02-28,24 2SG,e.400 - 500,1392.6206794805573,3107.0
Cervo Sole,2025-02-28,24 2SG,g.600 - 800,4511.282757958359,6392.0
Cervo Sole,2025-02-28,24 3SG,e.400 - 500,2999.675589082116,6876.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,264.13828397078055,414.0
Couso i+d,2025-02-28,24 2SG,f.500 - 600,302.85061447866735,506.0
Couso i+d,2025-02-28,24 2SG,g.600 - 800,300.80288957187753,416.0
Hafnir_P,2025-02-28,24 3SG,e.400 - 500,4587.560621749065,10738.0
Hafnir_P,2025-02-28,24 3SG,e.400 - 500,412.2233866833198,904.0
Hafnir_P,2025-02-28,24 3SG,f.500 - 600,7663.172855946818,13046.0
Hafnir_P,2025-02-28,24 3SG,f.500 - 600,2336.4684149257873,4014.0
Cervo Sole,2025-02-28,24 3SG,d.300 - 400,1499.8526340985206,4493.0
Tocha Sole,2025-02-28,24 3SG,e.400 - 500,1668.1137691844654,3831.0
Cervo Sole,2025-02-28,24 3SG,f.500 - 600,5612.329958741735,10025.0
Cervo Sole,2025-02-28,24 3SG,f.500 - 600,4860.5744448037,9371.0
Tocha Sole,2025-02-28,24 3SG,d.300 - 400,0.3230543154599432,1.0
Anglet_P,2025-02-28,24 3SG,d.300 - 400,60.564756307844554,174.0
Anglet_P,2025-02-28,24 3SG,e.400 - 500,1072.0626183608458,2510.0
Tocha Sole,2025-02-28,24 3SG,e.400 - 500,3564.157793859727,7850.0
Tocha Sole,2025-02-28,24 3SG,c.200 - 300,499.95499558391896,1927.0
Tocha Sole,2025-02-28,24 3SG,e.400 - 500,3767.564454658753,9220.0
Cervo Sole,2025-02-28,24 4SG,c.200 - 300,499.9982184976801,2456.0
Couso i+d,2025-02-28,24 4SG,g.600 - 800,126.78510167314106,211.0
Couso i+d,2025-02-28,24 4SG,g.600 - 800,126.78510167314106,211.0
Couso i+d,2025-02-28,24 4SG,g.600 - 800,131.69333047965517,207.0
Couso i+d,2025-02-28,24 4SG,f.500 - 600,896.6662822608548,1689.0
Anglet_P,2025-02-28,24 4SG,c.200 - 300,499.96005040922313,1868.0
Couso i+d,2025-02-28,24 4SG,d.300 - 400,4.700117802941071,14.0
Hafnir_P,2025-02-28,24 4SG,b.100 - 200,999.9892622259098,5191.0
Tocha Sole,2025-02-28,24 5SG,b.100 - 200,0.11700502396267731,1.0
Couso i+d,2025-02-28,24 5SG,b.100 - 200,4.840724757582384,28.0
Couso i+d,2025-02-28,24 5SG,b.100 - 200,0.14933661514485758,1.0
