Granja,Edad,PesoMedio,Num,Gen,Tanque,Virtual,Fecha,Biomasa,YearClass,BiomasaBajas,NumBajas,Cull,NumBajas_cull,BiomasaBajas_cull,NumSinBajas,BiomasaSinBajas,FechaFin,DiasMes,PesoMedioSinBajas,Talla,BiomasaPescas,BiomasaSinPescas,NumPescas,NumSinPescas,PesoMedioSinPescas,Tasa,PesoMedioFinal,BiomasaFinal,NumFinal,EdadFinal,TallaFinal,Input
Cervo Sole,100,6.285742495131933,2500,24 5SG,1_Indef_Cervo Sole_9_2024,True,2024-08-31,15.714356237829833,2024,0.0,0,False,0,0.0,2500,15.714356237829833,2024-09-30,30,6.285742495131934,a.0 - 100,0.0,15.714356237829833,0,2500,6.285742495131934,0.001,6.292028237627066,15.730070594067666,2500,130,a.0 - 100,True
Tocha Sole,100,12.870210130923684,2529,24 5SG,13_Indef_Tocha Sole_9_2024,True,2024-08-31,32.54876142110599,2024,0.0,0,False,0,0.0,2529,32.54876142110599,2024-09-30,30,12.870210130923684,a.0 - 100,0.0,32.54876142110599,0,2529,12.870210130923684,0.001,12.883080341054606,32.5813101825271,2529,130,a.0 - 100,True
Cervo Sole,100,10.554749953535158,2500,24 5SG,6_Indef_Cervo Sole_9_2024,True,2024-08-31,26.38687488383789,2024,0.0,0,False,0,0.0,2500,26.38687488383789,2024-09-30,30,10.554749953535158,a.0 - 100,0.0,26.38687488383789,0,2500,10.554749953535158,0.001,10.565304703488692,26.41326175872173,2500,130,a.0 - 100,True
Hafnir_P,100,10.294341011066756,2500,24 5SG,4_Indef_Hafnir_P_9_2024,True,2024-08-31,25.73585252766689,2024,0.0,0,False,0,0.0,2500,25.73585252766689,2024-09-30,30,10.294341011066756,a.0 - 100,0.0,25.73585252766689,0,2500,10.294341011066756,0.001,10.304635352077822,25.76158838019456,2500,130,a.0 - 100,True
Anglet_P,100,16.875246261755176,2536,24 5SG,23_Indef_Anglet_P_9_2024,True,2024-08-31,42.79562451981113,2024,0.0,0,False,0,0.0,2536,42.79562451981113,2024-09-30,30,16.875246261755176,a.0 - 100,0.0,42.79562451981113,0,2536,16.875246261755176,0.001,16.89212150801693,42.83842014433093,2536,130,a.0 - 100,True
Anglet_P,100,10.132722867729846,2536,24 5SG,4_Indef_Anglet_P_9_2024,True,2024-08-31,25.696585192562893,2024,0.0,0,False,0,0.0,2536,25.696585192562893,2024-09-30,30,10.132722867729846,a.0 - 100,0.0,25.696585192562893,0,2536,10.132722867729846,0.001,10.142855590597575,25.72228177775545,2536,130,a.0 - 100,True
Tocha Sole,100,10.24885464152357,2529,24 5SG,5_Indef_Tocha Sole_9_2024,True,2024-08-31,25.919353388413107,2024,0.0,0,False,0,0.0,2529,25.919353388413107,2024-09-30,30,10.248854641523568,a.0 - 100,0.0,25.919353388413107,0,2529,10.248854641523568,0.001,10.25910349616509,25.94527274180152,2529,130,a.0 - 100,True
Cervo Sole,100,17.45180255089342,2500,24 5SG,31_Indef_Cervo Sole_9_2024,True,2024-08-31,43.62950637723355,2024,0.0,0,False,0,0.0,2500,43.62950637723355,2024-09-30,30,17.45180255089342,a.0 - 100,0.0,43.62950637723355,0,2500,17.45180255089342,0.001,17.469254353444313,43.67313588361078,2500,130,a.0 - 100,True
Tocha Sole,100,13.631546691230598,2529,24 5SG,16_Indef_Tocha Sole_9_2024,True,2024-08-31,34.474181582122185,2024,0.0,0,False,0,0.0,2529,34.474181582122185,2024-09-30,30,13.631546691230598,a.0 - 100,0.0,34.474181582122185,0,2529,13.631546691230598,0.001,13.64517823792183,34.50865576370431,2529,130,a.0 - 100,True
Cervo Sole,100,12.937942147464849,2500,24 5SG,14_Indef_Cervo Sole_9_2024,True,2024-08-31,32.344855368662124,2024,0.0,0,False,0,0.0,2500,32.344855368662124,2024-09-30,30,12.93794214746485,a.0 - 100,0.0,32.344855368662124,0,2500,12.93794214746485,0.001,12.950880089612316,32.37720022403079,2500,130,a.0 - 100,True
Tocha Sole,100,13.87312132838703,2529,24 5SG,17_Indef_Tocha Sole_9_2024,True,2024-08-31,35.0851238394908,2024,0.0,0,False,0,0.0,2529,35.0851238394908,2024-09-30,30,13.873121328387027,a.0 - 100,0.0,35.0851238394908,0,2529,13.873121328387027,0.001,13.886994449715417,35.12020896333029,2529,130,a.0 - 100,True
Hafnir_P,100,12.85612264448567,2500,24 5SG,10_Indef_Hafnir_P_9_2024,True,2024-08-31,32.14030661121417,2024,0.0,0,False,0,0.0,2500,32.14030661121417,2024-09-30,30,12.85612264448567,a.0 - 100,0.0,32.14030661121417,0,2500,12.85612264448567,0.001,12.868978767130155,32.17244691782539,2500,130,a.0 - 100,True
Anglet_P,100,17.884881953184166,2536,24 5SG,25_Indef_Anglet_P_9_2024,True,2024-08-31,45.35606063327505,2024,0.0,0,False,0,0.0,2536,45.35606063327505,2024-09-30,30,17.88488195318417,a.0 - 100,0.0,45.35606063327505,0,2536,17.88488195318417,0.001,17.902766835137353,45.40141669390833,2536,130,a.0 - 100,True
Tocha Sole,100,8.241475400237825,2529,24 5SG,2_Indef_Tocha Sole_9_2024,True,2024-08-31,20.842691287201458,2024,0.0,0,False,0,0.0,2529,20.842691287201458,2024-09-30,30,8.241475400237823,a.0 - 100,0.0,20.842691287201458,0,2529,8.241475400237823,0.001,8.249716875638061,20.863533978488658,2529,130,a.0 - 100,True
Cervo Sole,100,14.582369035072194,2500,24 5SG,21_Indef_Cervo Sole_9_2024,True,2024-08-31,36.45592258768048,2024,0.0,0,False,0,0.0,2500,36.45592258768048,2024-09-30,30,14.582369035072192,a.0 - 100,0.0,36.45592258768048,0,2500,14.582369035072192,0.001,14.596951404107264,36.49237851026816,2500,130,a.0 - 100,True
Cervo Sole,100,9.62892217489748,2500,24 5SG,4_Indef_Cervo Sole_9_2024,True,2024-08-31,24.072305437243703,2024,0.0,0,False,0,0.0,2500,24.072305437243703,2024-09-30,30,9.628922174897482,a.0 - 100,0.0,24.072305437243703,0,2500,9.628922174897482,0.001,9.63855109707238,24.09637774268095,2500,130,a.0 - 100,True
Cervo Sole,100,16.72809932762206,2500,24 5SG,29_Indef_Cervo Sole_9_2024,True,2024-08-31,41.82024831905515,2024,0.0,0,False,0,0.0,2500,41.82024831905515,2024-09-30,30,16.72809932762206,a.0 - 100,0.0,41.82024831905515,0,2500,16.72809932762206,0.001,16.744827426949684,41.86206856737421,2500,130,a.0 - 100,True
Anglet_P,100,17.347114421398974,2536,24 5SG,24_Indef_Anglet_P_9_2024,True,2024-08-31,43.9922821726678,2024,0.0,0,False,0,0.0,2536,43.9922821726678,2024-09-30,30,17.347114421398974,a.0 - 100,0.0,43.9922821726678,0,2536,17.347114421398974,0.001,17.36446153582037,44.03627445484046,2536,130,a.0 - 100,True
Tocha Sole,100,15.129239421370514,2529,24 5SG,22_Indef_Tocha Sole_9_2024,True,2024-08-31,38.26184649664603,2024,0.0,0,False,0,0.0,2529,38.26184649664603,2024-09-30,30,15.129239421370514,a.0 - 100,0.0,38.26184649664603,0,2529,15.129239421370514,0.001,15.144368660791883,38.30010834314268,2529,130,a.0 - 100,True
Cervo Sole,100,14.346329422115836,2500,24 5SG,20_Indef_Cervo Sole_9_2024,True,2024-08-31,35.86582355528959,2024,0.0,0,False,0,0.0,2500,35.86582355528959,2024-09-30,30,14.346329422115836,a.0 - 100,0.0,35.86582355528959,0,2500,14.346329422115836,0.001,14.36067575153795,35.90168937884488,2500,130,a.0 - 100,True
Anglet_P,100,14.145347538431414,2536,24 5SG,15_Indef_Anglet_P_9_2024,True,2024-08-31,35.87260135746207,2024,0.0,0,False,0,0.0,2536,35.87260135746207,2024-09-30,30,14.145347538431414,a.0 - 100,0.0,35.87260135746207,0,2536,14.145347538431414,0.001,14.159492885969843,35.90847395881953,2536,130,a.0 - 100,True
Anglet_P,100,15.386476672804974,2536,24 5SG,19_Indef_Anglet_P_9_2024,True,2024-08-31,39.020104842233415,2024,0.0,0,False,0,0.0,2536,39.020104842233415,2024-09-30,30,15.386476672804974,a.0 - 100,0.0,39.020104842233415,0,2536,15.386476672804974,0.001,15.40186314947778,39.05912494707565,2536,130,a.0 - 100,True
Tocha Sole,100,19.742879959659007,2529,24 5SG,33_Indef_Tocha Sole_9_2024,True,2024-08-31,49.929743417977626,2024,0.0,0,False,0,0.0,2529,49.929743417977626,2024-09-30,30,19.742879959659007,a.0 - 100,0.0,49.929743417977626,0,2529,19.742879959659007,0.001,19.762622839618665,49.9796731613956,2529,130,a.0 - 100,True
Hafnir_P,430,693.4306640625,2166,23 6SG,G45B,False,2024-08-31,1501.970818359375,2023,20.1094892578125,29,False,0,0.0,2137,1481.8613291015624,2024-09-30,30,693.4306640625,g.600 - 800,0.0,1501.970818359375,0,2166,693.4306640625,0.1450338119999999,794.0015566291758,1696.7813265165487,2137,460,g.600 - 800,False
Cervo Sole,100,15.319022446318195,2500,24 5SG,24_Indef_Cervo Sole_9_2024,True,2024-08-31,38.29755611579549,2024,0.0,0,False,0,0.0,2500,38.29755611579549,2024-09-30,30,15.319022446318192,a.0 - 100,0.0,38.29755611579549,0,2500,15.319022446318192,0.001,15.334341468764512,38.33585367191128,2500,130,a.0 - 100,True
Cervo Sole,100,14.113753654601195,2500,24 5SG,19_Indef_Cervo Sole_9_2024,True,2024-08-31,35.28438413650299,2024,0.0,0,False,0,0.0,2500,35.28438413650299,2024-09-30,30,14.113753654601195,a.0 - 100,0.0,35.28438413650299,0,2500,14.113753654601195,0.001,14.1278674082558,35.319668520639496,2500,130,a.0 - 100,True
Hafnir_P,100,15.144126528871269,2500,24 5SG,17_Indef_Hafnir_P_9_2024,True,2024-08-31,37.86031632217816,2024,0.0,0,False,0,0.0,2500,37.86031632217816,2024-09-30,30,15.144126528871263,a.0 - 100,0.0,37.86031632217816,0,2500,15.144126528871263,0.001,15.159270655400135,37.898176638500345,2500,130,a.0 - 100,True
Cervo Sole,100,17.87450959180929,2500,24 5SG,32_Indef_Cervo Sole_9_2024,True,2024-08-31,44.68627397952322,2024,0.0,0,False,0,0.0,2500,44.68627397952322,2024-09-30,30,17.87450959180929,a.0 - 100,0.0,44.68627397952322,0,2500,17.87450959180929,0.001,17.8923841014011,44.73096025350274,2500,130,a.0 - 100,True
Cervo Sole,100,14.82066035581927,2500,24 5SG,22_Indef_Cervo Sole_9_2024,True,2024-08-31,37.05165088954817,2024,0.0,0,False,0,0.0,2500,37.05165088954817,2024-09-30,30,14.820660355819268,a.0 - 100,0.0,37.05165088954817,0,2500,14.820660355819268,0.001,14.835481016175088,37.08870254043772,2500,130,a.0 - 100,True
Hafnir_P,100,6.689241857240593,2500,24 5SG,1_Indef_Hafnir_P_9_2024,True,2024-08-31,16.723104643101482,2024,0.0,0,False,0,0.0,2500,16.723104643101482,2024-09-30,30,6.689241857240593,a.0 - 100,0.0,16.723104643101482,0,2500,6.689241857240593,0.001,6.695931099097834,16.739827747744584,2500,130,a.0 - 100,True
Tocha Sole,100,18.873197657392843,2529,24 5SG,32_Indef_Tocha Sole_9_2024,True,2024-08-31,47.7303168755465,2024,0.0,0,False,0,0.0,2529,47.7303168755465,2024-09-30,30,18.873197657392843,a.0 - 100,0.0,47.7303168755465,0,2529,18.873197657392843,0.001,18.892070855050235,47.77804719242205,2529,130,a.0 - 100,True
Tocha Sole,100,13.12902946051467,2529,24 5SG,14_Indef_Tocha Sole_9_2024,True,2024-08-31,33.2033155056416,2024,0.0,0,False,0,0.0,2529,33.2033155056416,2024-09-30,30,13.12902946051467,a.0 - 100,0.0,33.2033155056416,0,2529,13.12902946051467,0.001,13.142158489975184,33.23651882114724,2529,130,a.0 - 100,True
Tocha Sole,100,12.036365487388522,2529,24 5SG,10_Indef_Tocha Sole_9_2024,True,2024-08-31,30.43996831760557,2024,0.0,0,False,0,0.0,2529,30.43996831760557,2024-09-30,30,12.036365487388522,a.0 - 100,0.0,30.43996831760557,0,2529,12.036365487388522,0.001,12.04840185287591,30.470408285923178,2529,130,a.0 - 100,True
Tocha Sole,100,9.739194594070936,2529,24 5SG,4_Indef_Tocha Sole_9_2024,True,2024-08-31,24.6304231284054,2024,0.0,0,False,0,0.0,2529,24.6304231284054,2024-09-30,30,9.739194594070936,a.0 - 100,0.0,24.6304231284054,0,2529,9.739194594070936,0.001,9.748933788665006,24.6550535515338,2529,130,a.0 - 100,True
Cervo Sole,100,10.925628599166592,2500,24 5SG,7_Indef_Cervo Sole_9_2024,True,2024-08-31,27.314071497916483,2024,0.0,0,False,0,0.0,2500,27.314071497916483,2024-09-30,30,10.925628599166592,a.0 - 100,0.0,27.314071497916483,0,2500,10.925628599166592,0.001,10.93655422776576,27.341385569414395,2500,130,a.0 - 100,True
Cervo Sole,100,11.882293346405376,2500,24 5SG,10_Indef_Cervo Sole_9_2024,True,2024-08-31,29.70573336601344,2024,0.0,0,False,0,0.0,2500,29.70573336601344,2024-09-30,30,11.882293346405376,a.0 - 100,0.0,29.70573336601344,0,2500,11.882293346405376,0.001,11.89417563975178,29.73543909937945,2500,130,a.0 - 100,True
Anglet_P,100,13.85088358906041,2536,24 5SG,14_Indef_Anglet_P_9_2024,True,2024-08-31,35.1258407818572,2024,0.0,0,False,0,0.0,2536,35.1258407818572,2024-09-30,30,13.850883589060407,a.0 - 100,0.0,35.1258407818572,0,2536,13.850883589060407,0.001,13.86473447264947,35.16096662263905,2536,130,a.0 - 100,True
Anglet_P,100,12.940596369985126,2536,24 5SG,11_Indef_Anglet_P_9_2024,True,2024-08-31,32.81735239428228,2024,0.0,0,False,0,0.0,2536,32.81735239428228,2024-09-30,30,12.940596369985126,a.0 - 100,0.0,32.81735239428228,0,2536,12.940596369985126,0.001,12.953536966355111,32.85016974667656,2536,130,a.0 - 100,True
Tocha Sole,100,11.737224655935783,2529,24 5SG,9_Indef_Tocha Sole_9_2024,True,2024-08-31,29.6834411548616,2024,0.0,0,False,0,0.0,2529,29.6834411548616,2024-09-30,30,11.737224655935783,a.0 - 100,0.0,29.6834411548616,0,2529,11.737224655935783,0.001,11.748961880591722,29.713124596016463,2529,130,a.0 - 100,True
Cervo Sole,100,17.06559218666319,2500,24 5SG,30_Indef_Cervo Sole_9_2024,True,2024-08-31,42.663980466657975,2024,0.0,0,False,0,0.0,2500,42.663980466657975,2024-09-30,30,17.06559218666319,a.0 - 100,0.0,42.663980466657975,0,2500,17.06559218666319,0.001,17.082657778849853,42.70664444712464,2500,130,a.0 - 100,True
Anglet_P,100,16.46039766421816,2536,24 5SG,22_Indef_Anglet_P_9_2024,True,2024-08-31,41.743568476457256,2024,0.0,0,False,0,0.0,2536,41.743568476457256,2024-09-30,30,16.46039766421816,a.0 - 100,0.0,41.743568476457256,0,2536,16.46039766421816,0.001,16.47685806188238,41.78531204493372,2536,130,a.0 - 100,True
Hafnir_P,100,14.811138280943918,2500,24 5SG,16_Indef_Hafnir_P_9_2024,True,2024-08-31,37.0278457023598,2024,0.0,0,False,0,0.0,2500,37.0278457023598,2024-09-30,30,14.811138280943918,a.0 - 100,0.0,37.0278457023598,0,2500,14.811138280943918,0.001,14.825949419224862,37.06487354806215,2500,130,a.0 - 100,True
Hafnir_P,100,15.868574884830014,2500,24 5SG,19_Indef_Hafnir_P_9_2024,True,2024-08-31,39.67143721207504,2024,0.0,0,False,0,0.0,2500,39.67143721207504,2024-09-30,30,15.868574884830014,a.0 - 100,0.0,39.67143721207504,0,2500,15.868574884830014,0.001,15.884443459714843,39.71110864928711,2500,130,a.0 - 100,True
Hafnir_P,100,13.194922258154458,2500,24 5SG,11_Indef_Hafnir_P_9_2024,True,2024-08-31,32.987305645386144,2024,0.0,0,False,0,0.0,2500,32.987305645386144,2024-09-30,30,13.194922258154458,a.0 - 100,0.0,32.987305645386144,0,2500,13.194922258154458,0.001,13.208117180412613,33.02029295103153,2500,130,a.0 - 100,True
Tocha Sole,100,16.271272000238913,2529,24 5SG,26_Indef_Tocha Sole_9_2024,True,2024-08-31,41.15004688860421,2024,0.0,0,False,0,0.0,2529,41.15004688860421,2024-09-30,30,16.271272000238913,a.0 - 100,0.0,41.15004688860421,0,2529,16.271272000238913,0.001,16.28754327223915,41.19119693549281,2529,130,a.0 - 100,True
Anglet_P,318,172.97222222222223,7135,24 2SG,CBG05,False,2024-08-31,1234.1568055555556,2024,0.0,0,False,0,0.0,7135,1234.1568055555556,2024-09-30,30,172.97222222222223,b.100 - 200,0.0,1234.1568055555556,0,7135,172.97222222222223,0.299102804,224.708698903,1603.2965666729049,7135,348,c.200 - 300,False
Anglet_P,100,11.542745092772355,2536,24 5SG,7_Indef_Anglet_P_9_2024,True,2024-08-31,29.272401555270697,2024,0.0,0,False,0,0.0,2536,29.272401555270697,2024-09-30,30,11.542745092772355,a.0 - 100,0.0,29.272401555270697,0,2536,11.542745092772355,0.001,11.554287837865129,29.301673956825965,2536,130,a.0 - 100,True
Hafnir_P,100,11.736550376797744,2500,24 5SG,7_Indef_Hafnir_P_9_2024,True,2024-08-31,29.34137594199436,2024,0.0,0,False,0,0.0,2500,29.34137594199436,2024-09-30,30,11.736550376797744,a.0 - 100,0.0,29.34137594199436,0,2500,11.736550376797744,0.001,11.748286927174542,29.37071731793636,2500,130,a.0 - 100,True
Hafnir_P,100,19.295011726514417,2500,24 5SG,25_Indef_Hafnir_P_9_2024,True,2024-08-31,48.23752931628604,2024,0.0,0,False,0,0.0,2500,48.23752931628604,2024-09-30,30,19.295011726514417,a.0 - 100,0.0,48.23752931628604,0,2500,19.295011726514417,0.001,19.31430673824093,48.285766845602325,2500,130,a.0 - 100,True
Hafnir_P,261,164.43594360351562,9777,24 3SG,P03,False,2024-08-31,1607.6902206115722,2024,0.0,0,False,0,0.0,9777,1607.6902206115722,2024-09-30,30,164.43594360351562,b.100 - 200,0.0,1607.6902206115722,0,9777,164.43594360351562,0.356000008,222.9751408418548,2180.027952010814,9777,291,c.200 - 300,False
Cervo Sole,100,18.973271973861586,2500,24 5SG,34_Indef_Cervo Sole_9_2024,True,2024-08-31,47.43317993465396,2024,0.0,0,False,0,0.0,2500,47.43317993465396,2024-09-30,30,18.973271973861586,a.0 - 100,0.0,47.43317993465396,0,2500,18.973271973861586,0.001,18.992245245835445,47.48061311458861,2500,130,a.0 - 100,True
Anglet_P,100,11.92250790182866,2536,24 5SG,8_Indef_Anglet_P_9_2024,True,2024-08-31,30.235480039037483,2024,0.0,0,False,0,0.0,2536,30.235480039037483,2024-09-30,30,11.92250790182866,a.0 - 100,0.0,30.235480039037483,0,2536,11.92250790182866,0.001,11.93443040973049,30.26571551907652,2536,130,a.0 - 100,True
Hafnir_P,471,270.0,4385,23 5SG,S01A,False,2024-08-31,1183.95,2023,0.0,0,False,0,0.0,4385,1183.95,2024-09-30,30,270.0,c.200 - 300,0.0,1183.95,0,4385,270.0,0.1062554919999999,298.68898284,1309.7511897534,4385,501,c.200 - 300,False
Anglet_P,100,16.075507594944625,2536,24 5SG,21_Indef_Anglet_P_9_2024,True,2024-08-31,40.76748726077957,2024,0.0,0,False,0,0.0,2536,40.76748726077957,2024-09-30,30,16.075507594944625,a.0 - 100,0.0,40.76748726077957,0,2536,16.075507594944625,0.001,16.09158310253957,40.80825474804036,2536,130,a.0 - 100,True
Hafnir_P,100,11.308249575893976,2500,24 5SG,6_Indef_Hafnir_P_9_2024,True,2024-08-31,28.27062393973494,2024,0.0,0,False,0,0.0,2500,28.27062393973494,2024-09-30,30,11.308249575893976,a.0 - 100,0.0,28.27062393973494,0,2500,11.308249575893976,0.001,11.31955782546987,28.29889456367468,2500,130,a.0 - 100,True
Hafnir_P,100,10.837594702634236,2500,24 5SG,5_Indef_Hafnir_P_9_2024,True,2024-08-31,27.09398675658559,2024,0.0,0,False,0,0.0,2500,27.09398675658559,2024-09-30,30,10.837594702634236,a.0 - 100,0.0,27.09398675658559,0,2500,10.837594702634236,0.001,10.84843229733687,27.121080743342176,2500,130,a.0 - 100,True
Anglet_P,100,11.12892429114586,2536,24 5SG,6_Indef_Anglet_P_9_2024,True,2024-08-31,28.2229520023459,2024,0.0,0,False,0,0.0,2536,28.2229520023459,2024-09-30,30,11.12892429114586,a.0 - 100,0.0,28.2229520023459,0,2536,11.12892429114586,0.001,11.140053215437003,28.251174954348244,2536,130,a.0 - 100,True
Hafnir_P,100,9.612543257325695,2500,24 5SG,3_Indef_Hafnir_P_9_2024,True,2024-08-31,24.03135814331424,2024,0.0,0,False,0,0.0,2500,24.03135814331424,2024-09-30,30,9.612543257325695,a.0 - 100,0.0,24.03135814331424,0,2500,9.612543257325695,0.001,9.622155800583023,24.05538950145756,2500,130,a.0 - 100,True
Hafnir_P,586,599.1861373379787,6068,23 4SG,G51,False,2024-09-30,3635.861481366855,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,3635.861481366855,0.0,6068,0,0.0,0.038586066,0.0,0.0,0,617,f.500 - 600,False
Hafnir_P,543,691.1573131435387,3731,23 4SG,G40,False,2024-09-30,2578.707935338543,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,g.600 - 800,2578.707935338543,0.0,3731,0,0.0,0.052642163,0.0,0.0,0,574,g.600 - 800,False
Hafnir_P,543,611.9402606036631,8545,23 4SG,G36,False,2024-09-30,5229.029526858301,2023,172.56715349023298,282,False,0,0.0,2673,1635.7163165935913,2024-10-31,31,611.940260603663,g.600 - 800,3420.746056774477,1808.2834700838243,5590,2955,611.940260603663,0.052642163,644.1541195486235,1721.8239615534708,2673,574,g.600 - 800,False
Hafnir_P,543,751.1788536,865,23 4SG,G57B,False,2024-09-30,649.769708364,2023,649.769708364,865,False,0,0.0,0,0.0,2024-10-31,31,0.0,g.600 - 800,0.0,649.769708364,0,865,751.1788536,0.052642163,0.0,0.0,0,574,g.600 - 800,False
Anglet_P,515,453.934807625,9534,23 5SG,A05,False,2024-09-30,4327.81445589675,2023,0.0,0,False,0,0.0,5129,2328.2316283086247,2024-10-31,31,453.934807625,e.400 - 500,1999.582827588125,2328.2316283086247,4405,5129,453.934807625,0.078487021,489.5627984036943,2510.967593012548,5129,546,e.400 - 500,False
Couso i+d,515,504.8519909359999,1717,23 5SG,L01,False,2024-09-30,866.8308684371118,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,866.8308684371118,0.0,1717,0,0.0,0.092223422,0.0,0.0,0,546,f.500 - 600,False
Anglet_P,515,600.031979556,431,23 5SG,V05A,False,2024-09-30,258.61378318863603,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,g.600 - 800,258.61378318863603,0.0,431,0,0.0,0.078487021,0.0,0.0,0,546,g.600 - 800,False
Anglet_P,515,528.519788324,788,23 5SG,V07,False,2024-09-30,416.47359319931206,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,416.47359319931206,0.0,788,0,0.0,0.078487021,0.0,0.0,0,546,f.500 - 600,False
Anglet_P,515,527.679589371783,12905,23 5SG,F01,False,2024-09-30,6809.70510084286,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,6809.70510084286,0.0,12905,0,0.0,0.078487021,0.0,0.0,0,546,f.500 - 600,False
Anglet_P,130,16.47685806188238,2536,24 5SG,22_Indef_Anglet_P_9_2024,True,2024-09-30,41.78531204493372,2024,0.0,0,False,0,0.0,2536,41.78531204493372,2024-10-31,31,16.476858061882382,a.0 - 100,0.0,41.78531204493372,0,2536,16.476858061882382,1.050922503,33.79275897785155,85.69843676783154,2536,161,a.0 - 100,False
Anglet_P,515,488.29418075600006,8612,23 5SG,RW2A,False,2024-09-30,4205.189484670673,2023,0.0,0,False,0,0.0,8612,4205.189484670673,2024-10-31,31,488.29418075600006,e.400 - 500,0.0,4205.189484670673,0,8612,488.29418075600006,0.078487021,526.618936375174,4535.242280062998,8612,546,f.500 - 600,False
Couso i+d,515,488.047944928,1721,23 5SG,L02,False,2024-09-30,839.930513221088,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,e.400 - 500,839.930513221088,0.0,1721,0,0.0,0.092223422,0.0,0.0,0,546,e.400 - 500,False
Hafnir_P,501,730.1286247199998,346,23 5SG,S05A,False,2024-09-30,252.62450415312,2023,252.62450415312,346,False,0,0.0,0,0.0,2024-10-31,31,0.0,g.600 - 800,0.0,252.62450415312,0,346,730.1286247199998,0.089927898,0.0,0.0,0,532,g.600 - 800,False
Hafnir_P,501,774.3788443999999,633,23 5SG,G57C,False,2024-09-30,490.1818085052,2023,490.1818085052,633,False,0,0.0,0,0.0,2024-10-31,31,0.0,g.600 - 800,0.0,490.1818085052,0,633,774.3788443999999,0.089927898,0.0,0.0,0,532,g.600 - 800,False
Cervo Sole,100,11.882293346405376,2500,24 5SG,10_Indef_Cervo Sole_10_2024,True,2024-09-30,29.70573336601344,2024,0.0,0,False,0,0.0,2500,29.70573336601344,2024-10-31,31,11.882293346405376,a.0 - 100,0.0,29.70573336601344,0,2500,11.882293346405376,0.001,11.89417563975178,29.73543909937945,2500,131,a.0 - 100,True
Hafnir_P,501,519.94008124,933,23 5SG,S09,False,2024-09-30,485.10409579692,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,485.10409579692,0.0,933,0,0.0,0.089927898,0.0,0.0,0,532,f.500 - 600,False
Hafnir_P,501,501.3571687881773,7371,23 5SG,G22,False,2024-09-30,3695.503691137655,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,3695.503691137655,0.0,7371,0,0.0,0.089927898,0.0,0.0,0,532,f.500 - 600,False
Hafnir_P,501,487.73332020680846,6920,23 5SG,G06,False,2024-09-30,3375.1145758311145,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,e.400 - 500,3375.1145758311145,0.0,6920,0,0.0,0.089927898,0.0,0.0,0,532,e.400 - 500,False
Hafnir_P,501,577.5304565636416,197,23 5SG,G47A,False,2024-09-30,113.7734999430374,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,113.7734999430374,0.0,197,0,0.0,0.089927898,0.0,0.0,0,532,f.500 - 600,False
Hafnir_P,501,569.4924722130179,7045,23 5SG,G03,False,2024-09-30,4012.074466740711,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,4012.074466740711,0.0,7045,0,0.0,0.089927898,0.0,0.0,0,532,f.500 - 600,False
Hafnir_P,501,767.1114804403477,1986,23 5SG,G45,False,2024-09-30,1523.4834001545305,2023,785.5221559709161,1024,False,0,0.0,962,737.9612441836144,2024-10-31,31,767.1114804403476,g.600 - 800,0.0,1523.4834001545305,0,1986,767.1114804403477,0.089927898,836.0962034080162,804.3245476785116,962,532,h.800 - 10000,False
Hafnir_P,501,298.68898284,4385,23 5SG,S01A,False,2024-09-30,1309.7511897534,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,c.200 - 300,1309.7511897534,0.0,4385,0,0.0,0.089927898,0.0,0.0,0,532,c.200 - 300,False
Anglet_P,474,518.0585690755555,10495,23 6SG,F05,False,2024-09-30,5437.024682447956,2023,0.0,0,False,0,0.0,0,0.0,2024-10-31,31,0.0,f.500 - 600,5437.024682447956,0.0,10495,0,0.0,0.108766675,0.0,0.0,0,505,f.500 - 600,False
Anglet_P,474,526.6175167566666,4775,23 6SG,A02,False,2024-09-30,2514.598642513083,2023,105.32350335133331,200,False,0,0.0,3936,2072.76654595424,2024-10-31,31,526.6175167566666,f.500 - 600,336.50859320751,2178.0900493055733,639,4136,526.6175167566666,0.108766675,583.895953051046,2298.214471208917,3936,505,f.500 - 600,False
